flightTime,trackId,planId,lng,lat,alt,heading,pitch,roll
2026-06-04 10:01:06.000,drone_001,PLAN1,104.099458,30.58469,1264.6,93.87,4.21,-0.28
2026-06-04 10:01:06.000,drone_002,PLAN1,103.922102,30.718361,1112.5,43.25,3.42,-0.92
2026-06-04 10:01:06.500,drone_001,PLAN1,104.099709,30.584847,1274.3,93.88,4.05,-0.18
2026-06-04 10:01:06.500,drone_002,PLAN1,103.922193,30.718541,1120.0,43.2,3.3,0.51
2026-06-04 10:01:07.000,drone_001,PLAN1,104.099877,30.584963,1284.1,93.36,4.02,-0.87
2026-06-04 10:01:07.000,drone_002,PLAN1,103.922397,30.718686,1127.5,43.33,4.32,-0.39
2026-06-04 10:01:07.500,drone_001,PLAN1,104.100083,30.585096,1294.2,94.12,4.08,-0.01
2026-06-04 10:01:07.500,drone_002,PLAN1,103.922586,30.718818,1134.6,43.28,2.45,0.21
2026-06-04 10:01:08.000,drone_001,PLAN1,104.100382,30.585137,1304.0,94.34,4.49,0.34
2026-06-04 10:01:08.000,drone_002,PLAN1,103.9227,30.718906,1144.3,42.84,4.46,-0.25
2026-06-04 10:01:08.500,drone_001,PLAN1,104.100536,30.585274,1315.3,94.03,4.18,0.2
2026-06-04 10:01:08.500,drone_002,PLAN1,103.922917,30.719059,1149.4,43.01,3.32,0.03
2026-06-04 10:01:09.000,drone_001,PLAN1,104.100767,30.585402,1325.2,93.99,4.74,-0.32
2026-06-04 10:01:09.000,drone_002,PLAN1,103.923029,30.719166,1158.9,43.43,3.98,0.63
2026-06-04 10:01:09.500,drone_001,PLAN1,104.10097,30.585492,1335.3,93.75,3.56,0.18
2026-06-04 10:01:09.500,drone_002,PLAN1,103.923259,30.719345,1166.6,43.08,4.11,-0.36
2026-06-04 10:01:10.000,drone_001,PLAN1,104.101199,30.585637,1344.2,94.12,4.0,-0.68
2026-06-04 10:01:10.000,drone_002,PLAN1,103.923396,30.719455,1175.4,43.1,3.58,0.18
2026-06-04 10:01:10.500,drone_001,PLAN1,104.101465,30.585717,1354.3,93.94,3.77,0.27
2026-06-04 10:01:10.500,drone_002,PLAN1,103.923575,30.71964,1182.9,43.12,3.57,0.24
2026-06-04 10:01:11.000,drone_001,PLAN1,104.10168,30.585778,1364.2,93.83,4.18,-0.09
2026-06-04 10:01:11.000,drone_002,PLAN1,103.923744,30.719817,1191.5,42.61,3.21,0.44
2026-06-04 10:01:11.500,drone_001,PLAN1,104.10187,30.585912,1375.2,94.1,3.21,-0.28
2026-06-04 10:01:11.500,drone_002,PLAN1,103.923888,30.719902,1198.2,42.85,3.69,0.37
2026-06-04 10:01:12.000,drone_001,PLAN1,104.102136,30.586043,1383.5,93.35,4.91,-0.72
2026-06-04 10:01:12.000,drone_002,PLAN1,103.924063,30.719994,1208.7,43.07,2.75,0.19
2026-06-04 10:01:12.500,drone_001,PLAN1,104.102331,30.586186,1395.2,93.69,4.63,-0.11
2026-06-04 10:01:12.500,drone_002,PLAN1,103.924213,30.720217,1215.2,42.76,3.39,0.22
2026-06-04 10:01:13.000,drone_001,PLAN1,104.102531,30.586286,1402.9,94.0,4.8,0.45
2026-06-04 10:01:13.000,drone_002,PLAN1,103.924391,30.720338,1222.8,42.74,3.87,0.93
2026-06-04 10:01:13.500,drone_001,PLAN1,104.10272,30.586422,1414.1,94.23,4.53,0.17
2026-06-04 10:01:13.500,drone_002,PLAN1,103.924547,30.720471,1232.8,43.19,3.27,-0.08
2026-06-04 10:01:14.000,drone_001,PLAN1,104.102998,30.586504,1425.0,94.34,4.64,0.1
2026-06-04 10:01:14.000,drone_002,PLAN1,103.924787,30.720593,1240.9,43.01,3.39,-0.44
2026-06-04 10:01:14.500,drone_001,PLAN1,104.103172,30.5866,1434.8,94.06,3.59,-0.68
2026-06-04 10:01:14.500,drone_002,PLAN1,103.924904,30.720711,1248.6,42.83,3.57,-0.88
2026-06-04 10:01:15.000,drone_001,PLAN1,104.103404,30.586713,1443.0,94.48,4.25,-0.32
2026-06-04 10:01:15.000,drone_002,PLAN1,103.925084,30.720881,1255.4,42.72,2.92,0.28
2026-06-04 10:01:15.500,drone_001,PLAN1,104.103635,30.586752,1453.2,94.33,4.35,0.39
2026-06-04 10:01:15.500,drone_002,PLAN1,103.925198,30.720989,1264.0,42.99,4.11,0.28
2026-06-04 10:01:16.000,drone_001,PLAN1,104.103843,30.586935,1465.0,94.5,3.39,0.75
2026-06-04 10:01:16.000,drone_002,PLAN1,103.925395,30.72119,1272.8,42.6,3.4,-0.47
2026-06-04 10:01:16.500,drone_001,PLAN1,104.104068,30.587048,1474.9,94.04,3.93,-0.09
2026-06-04 10:01:16.500,drone_002,PLAN1,103.925537,30.721371,1280.7,43.06,3.68,-0.53
2026-06-04 10:01:17.000,drone_001,PLAN1,104.104323,30.587127,1486.4,94.16,4.28,-0.25
2026-06-04 10:01:17.000,drone_002,PLAN1,103.925735,30.721455,1287.4,42.63,3.61,-0.21
2026-06-04 10:01:17.500,drone_001,PLAN1,104.104582,30.587298,1495.7,94.44,3.65,0.35
2026-06-04 10:01:17.500,drone_002,PLAN1,103.925942,30.7216,1295.7,42.26,3.97,-0.37
2026-06-04 10:01:18.000,drone_001,PLAN1,104.10479,30.587401,1507.0,94.4,3.7,0.66
2026-06-04 10:01:18.000,drone_002,PLAN1,103.926093,30.721776,1305.3,42.74,2.59,-0.01
2026-06-04 10:01:18.500,drone_001,PLAN1,104.104998,30.587559,1515.8,94.21,4.07,-0.52
2026-06-04 10:01:18.500,drone_002,PLAN1,103.926206,30.721886,1311.6,42.85,3.38,-0.5
2026-06-04 10:01:19.000,drone_001,PLAN1,104.105227,30.587638,1529.5,94.63,3.92,-0.47
2026-06-04 10:01:19.000,drone_002,PLAN1,103.926396,30.722011,1321.2,42.78,3.04,0.31
2026-06-04 10:01:19.500,drone_001,PLAN1,104.105433,30.587719,1537.4,93.93,3.46,-0.13
2026-06-04 10:01:19.500,drone_002,PLAN1,103.926589,30.722185,1327.3,42.96,3.21,0.07
2026-06-04 10:01:20.000,drone_001,PLAN1,104.105667,30.587847,1546.6,94.02,4.76,-0.61
2026-06-04 10:01:20.000,drone_002,PLAN1,103.926697,30.722297,1337.1,42.93,2.6,-0.38
2026-06-04 10:01:20.500,drone_001,PLAN1,104.105831,30.587999,1557.3,94.31,4.86,-0.82
2026-06-04 10:01:20.500,drone_002,PLAN1,103.92688,30.722407,1345.7,42.65,4.06,-0.58
2026-06-04 10:01:21.000,drone_001,PLAN1,104.106124,30.588056,1568.3,94.75,3.35,0.69
2026-06-04 10:01:21.000,drone_002,PLAN1,103.927104,30.722554,1354.7,42.68,3.46,0.13
2026-06-04 10:01:21.500,drone_001,PLAN1,104.106338,30.588169,1577.6,94.89,3.64,-0.01
2026-06-04 10:01:21.500,drone_002,PLAN1,103.927281,30.722715,1362.6,42.87,3.65,0.71
2026-06-04 10:01:22.000,drone_001,PLAN1,104.106562,30.588262,1589.3,94.05,2.55,0.57
2026-06-04 10:01:22.000,drone_002,PLAN1,103.927455,30.722829,1369.5,43.2,3.2,-0.28
2026-06-04 10:01:22.500,drone_001,PLAN1,104.10678,30.588382,1599.7,94.38,3.35,0.55
2026-06-04 10:01:22.500,drone_002,PLAN1,103.927595,30.722974,1378.8,42.95,4.22,-0.05
2026-06-04 10:01:23.000,drone_001,PLAN1,104.106945,30.588488,1607.2,94.99,4.1,-0.13
2026-06-04 10:01:23.000,drone_002,PLAN1,103.927737,30.72317,1386.7,42.55,3.23,0.76
2026-06-04 10:01:23.500,drone_001,PLAN1,104.10726,30.588633,1619.3,95.27,3.8,-0.16
2026-06-04 10:01:23.500,drone_002,PLAN1,103.927877,30.723288,1395.1,42.67,3.52,-0.06
2026-06-04 10:01:24.000,drone_001,PLAN1,104.107449,30.588732,1631.1,94.62,4.09,-0.13
2026-06-04 10:01:24.000,drone_002,PLAN1,103.928092,30.723368,1405.3,42.43,3.78,0.42
2026-06-04 10:01:24.500,drone_001,PLAN1,104.107662,30.588809,1640.3,94.84,3.46,-0.09
2026-06-04 10:01:24.500,drone_002,PLAN1,103.92826,30.723479,1412.2,42.94,2.95,-0.1
2026-06-04 10:01:25.000,drone_001,PLAN1,104.107865,30.588942,1651.0,95.06,4.2,-0.07
2026-06-04 10:01:25.000,drone_002,PLAN1,103.928421,30.723711,1421.0,42.68,2.88,-1.26
2026-06-04 10:01:25.500,drone_001,PLAN1,104.108169,30.589049,1662.4,94.45,3.45,0.31
2026-06-04 10:01:25.500,drone_002,PLAN1,103.928557,30.723812,1428.8,42.55,3.1,0.23
2026-06-04 10:01:26.000,drone_001,PLAN1,104.10831,30.589222,1671.5,94.94,4.08,0.44
2026-06-04 10:01:26.000,drone_002,PLAN1,103.928787,30.723936,1439.2,42.64,3.67,0.64
2026-06-04 10:01:26.500,drone_001,PLAN1,104.108551,30.589336,1683.1,94.84,4.13,-0.22
2026-06-04 10:01:26.500,drone_002,PLAN1,103.928923,30.724074,1445.7,42.24,3.41,0.24
2026-06-04 10:01:27.000,drone_001,PLAN1,104.10878,30.589401,1691.5,95.34,4.31,-0.54
2026-06-04 10:01:27.000,drone_002,PLAN1,103.92908,30.724246,1454.1,42.57,4.21,0.39
2026-06-04 10:01:27.500,drone_001,PLAN1,104.109006,30.589476,1702.9,95.0,4.14,0.16
2026-06-04 10:01:27.500,drone_002,PLAN1,103.929227,30.724402,1460.9,41.72,3.65,-0.4
2026-06-04 10:01:28.000,drone_001,PLAN1,104.109268,30.589624,1713.2,94.53,4.45,0.59
2026-06-04 10:01:28.000,drone_002,PLAN1,103.929407,30.724511,1470.5,42.57,3.65,-0.13
2026-06-04 10:01:28.500,drone_001,PLAN1,104.109465,30.589741,1725.2,94.62,3.84,0.06
2026-06-04 10:01:28.500,drone_002,PLAN1,103.92953,30.724631,1478.9,42.88,3.47,-0.74
2026-06-04 10:01:29.000,drone_001,PLAN1,104.109627,30.589784,1733.4,94.87,4.75,-0.78
2026-06-04 10:01:29.000,drone_002,PLAN1,103.929746,30.724792,1487.9,42.41,3.14,0.23
2026-06-04 10:01:29.500,drone_001,PLAN1,104.109938,30.589975,1744.1,94.89,5.1,0.49
2026-06-04 10:01:29.500,drone_002,PLAN1,103.929969,30.724913,1496.2,42.85,2.94,-0.46
2026-06-04 10:01:30.000,drone_001,PLAN1,104.110036,30.590124,1753.8,95.75,3.15,0.51
2026-06-04 10:01:30.000,drone_002,PLAN1,103.930095,30.725105,1505.3,42.58,2.49,-0.6
2026-06-04 10:01:30.500,drone_001,PLAN1,104.110355,30.590184,1765.4,95.21,4.17,-0.09
2026-06-04 10:01:30.500,drone_002,PLAN1,103.930219,30.725158,1512.4,42.57,4.34,-0.07
2026-06-04 10:01:31.000,drone_001,PLAN1,104.110556,30.59025,1775.2,94.88,3.48,0.49
2026-06-04 10:01:31.000,drone_002,PLAN1,103.930459,30.725336,1522.9,42.29,4.53,-0.07
2026-06-04 10:01:31.500,drone_001,PLAN1,104.110807,30.590343,1785.6,95.03,4.44,-0.49
2026-06-04 10:01:31.500,drone_002,PLAN1,103.930595,30.72551,1529.8,42.16,2.52,-0.23
2026-06-04 10:01:32.000,drone_001,PLAN1,104.111019,30.590472,1797.1,95.22,3.31,-0.3
2026-06-04 10:01:32.000,drone_002,PLAN1,103.930743,30.725623,1538.7,42.23,3.68,0.71
2026-06-04 10:01:32.500,drone_001,PLAN1,104.111268,30.590611,1806.9,95.19,4.0,0.24
2026-06-04 10:01:32.500,drone_002,PLAN1,103.93089,30.725756,1546.7,42.55,3.76,0.77
2026-06-04 10:01:33.000,drone_001,PLAN1,104.111485,30.590736,1817.6,94.79,4.17,0.25
2026-06-04 10:01:33.000,drone_002,PLAN1,103.931142,30.725921,1555.4,42.68,3.37,0.01
2026-06-04 10:01:33.500,drone_001,PLAN1,104.111634,30.590815,1827.6,95.58,4.42,-0.15
2026-06-04 10:01:33.500,drone_002,PLAN1,103.931279,30.72606,1562.8,42.08,3.42,-1.4
2026-06-04 10:01:34.000,drone_001,PLAN1,104.111874,30.590955,1837.9,95.33,5.05,-0.59
2026-06-04 10:01:34.000,drone_002,PLAN1,103.93143,30.726102,1571.0,42.56,3.86,0.42
2026-06-04 10:01:34.500,drone_001,PLAN1,104.112106,30.591072,1850.4,95.34,4.78,-0.77
2026-06-04 10:01:34.500,drone_002,PLAN1,103.931624,30.726384,1579.6,42.21,3.67,-0.76
2026-06-04 10:01:35.000,drone_001,PLAN1,104.112384,30.591119,1859.9,95.06,3.97,0.21
2026-06-04 10:01:35.000,drone_002,PLAN1,103.931749,30.726494,1587.0,42.3,3.93,-0.0
2026-06-04 10:01:35.500,drone_001,PLAN1,104.112613,30.591265,1870.5,95.26,4.79,-0.19
2026-06-04 10:01:35.500,drone_002,PLAN1,103.931897,30.72663,1595.1,42.13,3.47,0.47
2026-06-04 10:01:36.000,drone_001,PLAN1,104.112768,30.591362,1879.7,95.12,3.36,0.02
2026-06-04 10:01:36.000,drone_002,PLAN1,103.932101,30.726712,1604.5,42.34,3.82,-0.02
2026-06-04 10:01:36.500,drone_001,PLAN1,104.11299,30.591525,1891.8,96.01,4.03,0.23
2026-06-04 10:01:36.500,drone_002,PLAN1,103.932266,30.726897,1614.0,42.28,4.13,-0.27
2026-06-04 10:01:37.000,drone_001,PLAN1,104.113196,30.591579,1901.8,95.92,4.95,-0.13
2026-06-04 10:01:37.000,drone_002,PLAN1,103.932444,30.727052,1621.8,42.0,3.5,-0.63
2026-06-04 10:01:37.500,drone_001,PLAN1,104.113471,30.591729,1912.0,95.01,3.51,0.08
2026-06-04 10:01:37.500,drone_002,PLAN1,103.932593,30.727202,1628.9,42.75,3.32,-0.58
2026-06-04 10:01:38.000,drone_001,PLAN1,104.113674,30.591811,1921.1,95.64,4.59,0.55
2026-06-04 10:01:38.000,drone_002,PLAN1,103.932743,30.727334,1636.9,42.2,4.12,0.4
2026-06-04 10:01:38.500,drone_001,PLAN1,104.113884,30.591908,1932.3,95.86,4.36,0.04
2026-06-04 10:01:38.500,drone_002,PLAN1,103.93292,30.727435,1644.1,42.74,3.73,-0.04
2026-06-04 10:01:39.000,drone_001,PLAN1,104.1141,30.592068,1942.0,95.69,4.15,0.25
2026-06-04 10:01:39.000,drone_002,PLAN1,103.933064,30.727522,1654.7,41.78,3.71,-0.5
2026-06-04 10:01:39.500,drone_001,PLAN1,104.114322,30.592133,1951.1,94.9,4.23,-0.55
2026-06-04 10:01:39.500,drone_002,PLAN1,103.933249,30.727786,1662.5,42.61,3.51,-0.13
2026-06-04 10:01:40.000,drone_001,PLAN1,104.11458,30.592359,1963.2,95.54,4.39,0.04
2026-06-04 10:01:40.000,drone_002,PLAN1,103.933398,30.727883,1670.3,42.2,3.16,-0.12
2026-06-04 10:01:40.500,drone_001,PLAN1,104.114808,30.592414,1973.0,95.49,3.85,-0.59
2026-06-04 10:01:40.500,drone_002,PLAN1,103.933625,30.727939,1679.1,41.92,3.98,-0.73
2026-06-04 10:01:41.000,drone_001,PLAN1,104.114983,30.592546,1983.8,95.69,4.06,-0.11
2026-06-04 10:01:41.000,drone_002,PLAN1,103.933797,30.72815,1686.4,42.27,4.13,0.6
2026-06-04 10:01:41.500,drone_001,PLAN1,104.115236,30.592643,1995.5,95.26,4.25,0.01
2026-06-04 10:01:41.500,drone_002,PLAN1,103.933915,30.728257,1694.6,42.86,3.02,0.33
2026-06-04 10:01:42.000,drone_001,PLAN1,104.115428,30.592721,2003.7,95.84,3.88,0.03
2026-06-04 10:01:42.000,drone_002,PLAN1,103.934078,30.728398,1703.5,42.14,2.73,-0.35
2026-06-04 10:01:42.500,drone_001,PLAN1,104.115628,30.592822,2011.7,95.47,4.12,0.14
2026-06-04 10:01:42.500,drone_002,PLAN1,103.934297,30.728512,1712.2,41.78,2.7,-0.42
2026-06-04 10:01:43.000,drone_001,PLAN1,104.115921,30.592914,2023.8,95.72,4.18,-0.34
2026-06-04 10:01:43.000,drone_002,PLAN1,103.934452,30.728689,1719.8,41.9,2.98,-0.15
2026-06-04 10:01:43.500,drone_001,PLAN1,104.116133,30.593054,2034.4,95.82,3.82,-0.19
2026-06-04 10:01:43.500,drone_002,PLAN1,103.93461,30.728834,1729.1,41.9,3.68,0.18
2026-06-04 10:01:44.000,drone_001,PLAN1,104.116356,30.593176,2045.6,95.35,4.57,0.47
2026-06-04 10:01:44.000,drone_002,PLAN1,103.934723,30.728957,1735.4,42.36,3.45,-0.53
2026-06-04 10:01:44.500,drone_001,PLAN1,104.116542,30.593281,2055.2,95.47,4.47,-0.25
2026-06-04 10:01:44.500,drone_002,PLAN1,103.935013,30.729101,1742.4,41.86,4.28,0.31
2026-06-04 10:01:45.000,drone_001,PLAN1,104.116833,30.593389,2066.4,95.8,4.35,-0.01
2026-06-04 10:01:45.000,drone_002,PLAN1,103.935069,30.729268,1752.2,41.95,2.57,0.89
2026-06-04 10:01:45.500,drone_001,PLAN1,104.117003,30.593522,2074.2,96.05,4.06,-0.01
2026-06-04 10:01:45.500,drone_002,PLAN1,103.935305,30.729414,1759.5,41.89,2.94,-0.91
2026-06-04 10:01:46.000,drone_001,PLAN1,104.117246,30.593592,2087.0,95.63,3.89,-0.01
2026-06-04 10:01:46.000,drone_002,PLAN1,103.935434,30.729496,1769.1,41.65,3.86,-0.24
2026-06-04 10:01:46.500,drone_001,PLAN1,104.1175,30.593707,2093.6,95.25,3.75,-0.44
2026-06-04 10:01:46.500,drone_002,PLAN1,103.935612,30.729677,1776.7,42.13,3.98,-0.34
2026-06-04 10:01:47.000,drone_001,PLAN1,104.117697,30.59385,2107.1,95.84,3.41,-0.8
2026-06-04 10:01:47.000,drone_002,PLAN1,103.935719,30.729817,1786.7,41.81,3.03,-0.38
2026-06-04 10:01:47.500,drone_001,PLAN1,104.117976,30.593937,2116.7,96.46,4.12,0.65
2026-06-04 10:01:47.500,drone_002,PLAN1,103.935911,30.729933,1793.9,42.31,3.6,-0.59
2026-06-04 10:01:48.000,drone_001,PLAN1,104.118135,30.594044,2126.5,96.06,3.63,1.01
2026-06-04 10:01:48.000,drone_002,PLAN1,103.936152,30.730098,1801.7,42.55,4.14,-0.83
2026-06-04 10:01:48.500,drone_001,PLAN1,104.118364,30.594165,2135.2,95.65,4.62,-0.49
2026-06-04 10:01:48.500,drone_002,PLAN1,103.9363,30.73022,1808.7,41.68,2.76,-0.14
2026-06-04 10:01:49.000,drone_001,PLAN1,104.1186,30.594324,2145.5,95.86,3.75,0.14
2026-06-04 10:01:49.000,drone_002,PLAN1,103.936421,30.730329,1816.3,41.48,3.33,0.05
2026-06-04 10:01:49.500,drone_001,PLAN1,104.118832,30.594378,2154.5,96.03,4.72,-0.16
2026-06-04 10:01:49.500,drone_002,PLAN1,103.936623,30.730478,1825.3,42.53,3.42,-0.39
2026-06-04 10:01:50.000,drone_001,PLAN1,104.119065,30.594529,2166.3,96.41,5.05,-0.32
2026-06-04 10:01:50.000,drone_002,PLAN1,103.936786,30.730656,1831.7,41.76,2.9,-0.03
2026-06-04 10:01:50.500,drone_001,PLAN1,104.119292,30.594678,2176.5,96.26,4.27,-0.43
2026-06-04 10:01:50.500,drone_002,PLAN1,103.936937,30.730781,1839.7,42.06,3.57,0.7
2026-06-04 10:01:51.000,drone_001,PLAN1,104.119487,30.594729,2185.1,95.6,3.33,-0.87
2026-06-04 10:01:51.000,drone_002,PLAN1,103.937104,30.730914,1848.8,41.81,3.91,0.3
2026-06-04 10:01:51.500,drone_001,PLAN1,104.119687,30.594838,2195.8,96.04,4.38,0.43
2026-06-04 10:01:51.500,drone_002,PLAN1,103.937282,30.731105,1856.5,41.72,3.01,0.59
2026-06-04 10:01:52.000,drone_001,PLAN1,104.119911,30.594967,2205.1,96.46,4.78,0.25
2026-06-04 10:01:52.000,drone_002,PLAN1,103.937446,30.731203,1864.3,41.58,3.45,-0.83
2026-06-04 10:01:52.500,drone_001,PLAN1,104.120108,30.595085,2215.4,96.24,3.99,-0.05
2026-06-04 10:01:52.500,drone_002,PLAN1,103.937595,30.731377,1873.1,41.85,3.72,-0.75
2026-06-04 10:01:53.000,drone_001,PLAN1,104.120386,30.595198,2224.9,96.51,3.23,0.25
2026-06-04 10:01:53.000,drone_002,PLAN1,103.937754,30.731486,1879.1,42.22,3.02,-1.03
2026-06-04 10:01:53.500,drone_001,PLAN1,104.120592,30.595371,2235.2,96.44,3.09,0.38
2026-06-04 10:01:53.500,drone_002,PLAN1,103.937875,30.731615,1887.3,42.03,3.44,0.16
2026-06-04 10:01:54.000,drone_001,PLAN1,104.120846,30.595424,2244.1,96.1,3.36,-0.1
2026-06-04 10:01:54.000,drone_002,PLAN1,103.938156,30.731734,1896.2,41.57,3.89,-1.32
2026-06-04 10:01:54.500,drone_001,PLAN1,104.121038,30.595473,2254.7,96.05,4.7,-0.26
2026-06-04 10:01:54.500,drone_002,PLAN1,103.938278,30.731915,1903.8,42.0,3.29,-0.27
2026-06-04 10:01:55.000,drone_001,PLAN1,104.121262,30.59567,2262.1,96.16,3.42,-0.23
2026-06-04 10:01:55.000,drone_002,PLAN1,103.938462,30.732022,1909.3,42.34,3.43,0.31
2026-06-04 10:01:55.500,drone_001,PLAN1,104.121528,30.595726,2273.4,95.91,4.44,-0.71
2026-06-04 10:01:55.500,drone_002,PLAN1,103.938596,30.732139,1919.1,41.73,3.25,-0.42
2026-06-04 10:01:56.000,drone_001,PLAN1,104.121653,30.595887,2282.2,96.52,5.25,-0.28
2026-06-04 10:01:56.000,drone_002,PLAN1,103.938748,30.732311,1925.8,42.07,3.28,-0.25
2026-06-04 10:01:56.500,drone_001,PLAN1,104.121978,30.596018,2293.9,96.74,4.45,-0.31
2026-06-04 10:01:56.500,drone_002,PLAN1,103.938994,30.732463,1933.9,41.84,3.41,0.15
2026-06-04 10:01:57.000,drone_001,PLAN1,104.122145,30.596112,2302.9,96.72,3.65,0.47
2026-06-04 10:01:57.000,drone_002,PLAN1,103.939117,30.732594,1942.3,41.56,3.54,-0.49
2026-06-04 10:01:57.500,drone_001,PLAN1,104.122333,30.596178,2310.5,96.51,3.04,-0.04
2026-06-04 10:01:57.500,drone_002,PLAN1,103.939307,30.732726,1948.7,41.8,3.31,-0.18
2026-06-04 10:01:58.000,drone_001,PLAN1,104.122636,30.596314,2319.7,96.75,4.9,0.61
2026-06-04 10:01:58.000,drone_002,PLAN1,103.939413,30.732822,1955.5,42.05,3.72,-0.08
2026-06-04 10:01:58.500,drone_001,PLAN1,104.122848,30.596398,2331.3,96.71,3.0,-0.63
2026-06-04 10:01:58.500,drone_002,PLAN1,103.939557,30.733001,1963.1,41.18,3.57,0.72
2026-06-04 10:01:59.000,drone_001,PLAN1,104.122994,30.596483,2338.9,96.68,4.36,-0.95
2026-06-04 10:01:59.000,drone_002,PLAN1,103.939753,30.733131,1971.2,41.81,3.9,-0.09
2026-06-04 10:01:59.500,drone_001,PLAN1,104.123245,30.596582,2349.3,95.8,3.71,-0.58
2026-06-04 10:01:59.500,drone_002,PLAN1,103.93994,30.733281,1979.2,41.89,4.3,-0.06
2026-06-04 10:02:00.000,drone_001,PLAN1,104.123481,30.596794,2359.7,96.83,3.74,-0.3
2026-06-04 10:02:00.000,drone_002,PLAN1,103.940107,30.733458,1987.2,41.8,3.37,-0.2
2026-06-04 10:02:00.500,drone_001,PLAN1,104.123717,30.596835,2367.6,96.45,4.03,-0.49
2026-06-04 10:02:00.500,drone_002,PLAN1,103.940322,30.73351,1993.1,42.12,3.49,0.21
2026-06-04 10:02:01.000,drone_001,PLAN1,104.123938,30.596957,2375.6,97.21,3.51,-0.15
2026-06-04 10:02:01.000,drone_002,PLAN1,103.94039,30.73369,1999.1,42.11,3.55,0.14
2026-06-04 10:02:01.500,drone_001,PLAN1,104.12415,30.597053,2383.2,96.68,4.41,0.37
2026-06-04 10:02:01.500,drone_002,PLAN1,103.940566,30.733852,2008.7,41.24,4.11,0.26
2026-06-04 10:02:02.000,drone_001,PLAN1,104.124375,30.597202,2393.2,96.42,3.71,0.4
2026-06-04 10:02:02.000,drone_002,PLAN1,103.94081,30.733971,2017.5,41.36,3.35,-0.11
2026-06-04 10:02:02.500,drone_001,PLAN1,104.124556,30.59737,2403.9,96.73,4.15,-0.4
2026-06-04 10:02:02.500,drone_002,PLAN1,103.940934,30.734134,2022.1,41.81,2.93,0.62
2026-06-04 10:02:03.000,drone_001,PLAN1,104.124806,30.597393,2413.5,97.65,3.75,0.51
2026-06-04 10:02:03.000,drone_002,PLAN1,103.941116,30.734312,2030.0,41.27,4.19,0.09
2026-06-04 10:02:03.500,drone_001,PLAN1,104.125055,30.597542,2422.0,96.91,3.79,-0.41
2026-06-04 10:02:03.500,drone_002,PLAN1,103.941292,30.734442,2038.1,41.32,3.63,-0.92
2026-06-04 10:02:04.000,drone_001,PLAN1,104.125232,30.597545,2431.2,96.61,4.42,-1.18
2026-06-04 10:02:04.000,drone_002,PLAN1,103.941436,30.734481,2043.5,41.7,3.4,-0.05
2026-06-04 10:02:04.500,drone_001,PLAN1,104.125466,30.597746,2441.1,96.92,4.0,-0.32
2026-06-04 10:02:04.500,drone_002,PLAN1,103.941622,30.734639,2053.6,41.41,4.13,-0.1
2026-06-04 10:02:05.000,drone_001,PLAN1,104.125691,30.597873,2447.8,96.73,3.72,0.58
2026-06-04 10:02:05.000,drone_002,PLAN1,103.941814,30.734878,2059.8,41.27,4.62,-0.46
2026-06-04 10:02:05.500,drone_001,PLAN1,104.125943,30.597959,2457.1,96.97,3.19,0.44
2026-06-04 10:02:05.500,drone_002,PLAN1,103.94196,30.73499,2065.4,41.68,3.31,0.19
2026-06-04 10:02:06.000,drone_001,PLAN1,104.126151,30.598174,2466.4,97.36,3.6,-0.21
2026-06-04 10:02:06.000,drone_002,PLAN1,103.942087,30.735149,2072.3,41.67,4.01,0.23
2026-06-04 10:02:06.500,drone_001,PLAN1,104.126324,30.598195,2475.2,97.21,4.66,0.59
2026-06-04 10:02:06.500,drone_002,PLAN1,103.942245,30.735228,2080.2,41.31,3.25,0.39
2026-06-04 10:02:07.000,drone_001,PLAN1,104.126625,30.598295,2482.3,97.27,4.03,0.49
2026-06-04 10:02:07.000,drone_002,PLAN1,103.942494,30.735372,2087.5,40.85,3.91,-0.31
2026-06-04 10:02:07.500,drone_001,PLAN1,104.126814,30.5984,2491.2,96.78,4.18,1.03
2026-06-04 10:02:07.500,drone_002,PLAN1,103.942613,30.735525,2096.0,41.16,3.17,-0.47
2026-06-04 10:02:08.000,drone_001,PLAN1,104.127048,30.598566,2500.6,97.26,4.2,-0.53
2026-06-04 10:02:08.000,drone_002,PLAN1,103.942822,30.735633,2099.7,41.76,3.65,0.15
2026-06-04 10:02:08.500,drone_001,PLAN1,104.127235,30.598627,2509.3,97.23,3.84,0.9
2026-06-04 10:02:08.500,drone_002,PLAN1,103.942923,30.735809,2109.5,41.25,3.34,-0.19
2026-06-04 10:02:09.000,drone_001,PLAN1,104.127469,30.598764,2518.0,97.29,4.12,0.9
2026-06-04 10:02:09.000,drone_002,PLAN1,103.943105,30.735851,2114.6,41.63,3.11,-0.81
2026-06-04 10:02:09.500,drone_001,PLAN1,104.127755,30.598854,2524.0,97.21,3.67,0.65
2026-06-04 10:02:09.500,drone_002,PLAN1,103.943281,30.736051,2120.5,42.03,3.01,0.39
2026-06-04 10:02:10.000,drone_001,PLAN1,104.127909,30.598954,2535.3,97.13,4.25,-0.12
2026-06-04 10:02:10.000,drone_002,PLAN1,103.943433,30.736176,2128.6,41.86,3.69,0.17
2026-06-04 10:02:10.500,drone_001,PLAN1,104.128142,30.59902,2543.6,97.64,4.6,-0.76
2026-06-04 10:02:10.500,drone_002,PLAN1,103.943647,30.736342,2135.5,41.23,4.1,0.05
